technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_locomotives,number_of_powertrains,number_of_tender_cars,number_of_freight_cars,cost_per_locomotive ($),cost_per_powertrain ($),cost_per_tender_car ($),cost_per_freight_car ($),train_O&M_cost ($/year)
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2025,2924,2924,0,174878,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2025,2730,2730,0,187249,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2025,2243,2243,0,186921,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,decrease_agricultual_production,2025,2906,2906,0,202154,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2025,2716,2716,0,165838,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2025,3106,3106,0,214272,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2025,2590,2590,0,153352,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,decrease_agricultual_production,2025,3258,3258,0,186167,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,population_shift,2025,3210,3210,0,198950,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,population_shift,2025,2793,2793,0,215641,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,population_shift,2025,3148,3148,0,222178,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,population_shift,2025,2577,2577,0,165633,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,population_shift,2025,2865,2865,0,153413,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,population_shift,2025,3232,3232,0,185828,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,population_shift,2025,2540,2540,0,192258,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,population_shift,2025,3245,3245,0,203670,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,population_shift,2025,3166,3166,0,207052,3500000,320000,0,125000,6500000000
biodiesel,north_east,net_zero_2050,increase_maritime,2025,2652,2652,0,175475,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2025,2522,2522,0,152675,3500000,320000,0,125000,6500000000
biodiesel,south_east,net_zero_2050,increase_maritime,2025,2263,2263,0,159328,3500000,320000,0,125000,6500000000
biodiesel,north_central,net_zero_2050,increase_maritime,2025,2696,2696,0,156872,3500000,320000,0,125000,6500000000
biodiesel,central,net_zero_2050,increase_maritime,2025,3103,3103,0,191488,3500000,320000,0,125000,6500000000
biodiesel,texas,net_zero_2050,increase_maritime,2025,3099,3099,0,202181,3500000,320000,0,125000,6500000000
biodiesel,north_west,net_zero_2050,increase_maritime,2025,3035,3035,0,205589,3500000,320000,0,125000,6500000000
biodiesel,south_west,net_zero_2050,increase_maritime,2025,2899,2899,0,165251,3500000,320000,0,125000,6500000000
biodiesel,california,net_zero_2050,increase_maritime,2025,2426,2426,0,151991,3500000,320000,0,125000,6500000000
hydrogen,north_east,business_as_usual,business_as_usual,2025,2725,2725,2725,208646,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2025,3207,3207,3207,180754,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,business_as_usual,2025,2292,2292,2292,210334,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,business_as_usual,2025,2554,2554,2554,191443,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,business_as_usual,2025,3054,3054,3054,196252,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,business_as_usual,2025,2491,2491,2491,151784,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,business_as_usual,2025,2571,2571,2571,207769,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,business_as_usual,2025,3226,3226,3226,220532,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,business_as_usual,2025,2743,2743,2743,211925,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,agricultual_production_shift,2025,2686,2686,2686,169710,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2025,2199,2199,2199,198236,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,agricultual_production_shift,2025,3034,3034,3034,149706,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,agricultual_production_shift,2025,3141,3141,3141,177626,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,agricultual_production_shift,2025,2694,2694,2694,201200,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,agricultual_production_shift,2025,2237,2237,2237,173730,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,agricultual_production_shift,2025,2855,2855,2855,154108,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,agricultual_production_shift,2025,2547,2547,2547,166800,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,agricultual_production_shift,2025,2908,2908,2908,212705,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2025,2315,2315,2315,175125,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2025,2410,2410,2410,160912,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2025,2411,2411,2411,189967,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2025,2956,2956,2956,211294,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,decrease_agricultual_production,2025,3019,3019,3019,215731,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,decrease_agricultual_production,2025,3266,3266,3266,216985,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2025,2633,2633,2633,162485,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2025,3211,3211,3211,193490,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,decrease_agricultual_production,2025,3138,3138,3138,198215,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,population_shift,2025,2846,2846,2846,162528,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,population_shift,2025,2254,2254,2254,171380,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,population_shift,2025,2950,2950,2950,165519,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,population_shift,2025,2837,2837,2837,195581,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,population_shift,2025,3266,3266,3266,192295,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,population_shift,2025,2661,2661,2661,175055,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,population_shift,2025,2624,2624,2624,198405,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,population_shift,2025,2717,2717,2717,204784,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,population_shift,2025,2981,2981,2981,162292,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,business_as_usual,increase_maritime,2025,2877,2877,2877,198890,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2025,3178,3178,3178,167897,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,business_as_usual,increase_maritime,2025,3004,3004,3004,170663,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,business_as_usual,increase_maritime,2025,2571,2571,2571,223304,3500000,3870000,190000,125000,17600000000
hydrogen,central,business_as_usual,increase_maritime,2025,2932,2932,2932,186175,3500000,3870000,190000,125000,17600000000
hydrogen,texas,business_as_usual,increase_maritime,2025,2483,2483,2483,150872,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,business_as_usual,increase_maritime,2025,3231,3231,3231,177424,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,business_as_usual,increase_maritime,2025,2461,2461,2461,199124,3500000,3870000,190000,125000,17600000000
hydrogen,california,business_as_usual,increase_maritime,2025,2349,2349,2349,153132,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,business_as_usual,2025,3075,3075,3075,205086,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2025,2923,2923,2923,199266,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,business_as_usual,2025,2510,2510,2510,173633,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,business_as_usual,2025,2459,2459,2459,193647,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,business_as_usual,2025,2690,2690,2690,154078,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,business_as_usual,2025,2880,2880,2880,152296,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,business_as_usual,2025,2779,2779,2779,223290,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,business_as_usual,2025,2380,2380,2380,198671,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,business_as_usual,2025,2613,2613,2613,208644,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2025,2540,2540,2540,215505,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2025,2849,2849,2849,202140,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2025,2193,2193,2193,202906,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2025,2942,2942,2942,166205,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2025,2803,2803,2803,204103,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2025,2858,2858,2858,195856,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2025,2330,2330,2330,175425,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2025,2694,2694,2694,212535,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2025,2516,2516,2516,169647,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2025,2893,2893,2893,181181,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2025,2388,2388,2388,164292,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2025,3146,3146,3146,210155,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2025,2786,2786,2786,171579,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2025,2895,2895,2895,169414,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2025,2816,2816,2816,167364,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2025,2503,2503,2503,219671,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2025,2454,2454,2454,188720,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2025,2255,2255,2255,179223,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,population_shift,2025,3273,3273,3273,164321,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2025,3109,3109,3109,221863,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,population_shift,2025,2662,2662,2662,173980,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,population_shift,2025,2527,2527,2527,204558,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,population_shift,2025,3132,3132,3132,211059,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,population_shift,2025,3013,3013,3013,195455,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,population_shift,2025,2710,2710,2710,179009,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,population_shift,2025,2271,2271,2271,176558,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,population_shift,2025,2649,2649,2649,179927,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,50%_reduction_2050,increase_maritime,2025,2366,2366,2366,179367,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,50%_reduction_2050,increase_maritime,2025,2536,2536,2536,216636,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,50%_reduction_2050,increase_maritime,2025,2782,2782,2782,208635,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,increase_maritime,2025,2520,2520,2520,157327,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,increase_maritime,2025,2833,2833,2833,154896,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,increase_maritime,2025,2641,2641,2641,184730,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,increase_maritime,2025,2854,2854,2854,198527,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,increase_maritime,2025,3053,3053,3053,158254,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,increase_maritime,2025,2523,2523,2523,197546,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,business_as_usual,2025,2333,2333,2333,186255,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2025,2580,2580,2580,187211,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,business_as_usual,2025,2907,2907,2907,175179,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,business_as_usual,2025,2757,2757,2757,214743,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,business_as_usual,2025,2757,2757,2757,149382,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,business_as_usual,2025,2931,2931,2931,171830,3500000,3870000,190000,125000,17600000000
