technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_charging_stations,cost_per_station ($),track_mile (mi),rail_track_cost ($/mi),infrastructure_O&M_cost ($/year)
hydrogen,central,business_as_usual,decrease_agricultual_production,2025,52,460833.7237,12472,1500000,455000000
hydrogen,texas,business_as_usual,decrease_agricultual_production,2025,50,460833.7237,14834,1500000,455000000
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2025,40,460833.7237,15155,1500000,455000000
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2025,49,460833.7237,13141,1500000,455000000
hydrogen,california,business_as_usual,decrease_agricultual_production,2025,55,460833.7237,16547,1500000,455000000
hydrogen,north_east,business_as_usual,population_shift,2025,48,460833.7237,15423,1500000,455000000
hydrogen,middle_atlantic,business_as_usual,population_shift,2025,41,460833.7237,17304,1500000,455000000
hydrogen,south_east,business_as_usual,population_shift,2025,48,460833.7237,14481,1500000,455000000
hydrogen,north_central,business_as_usual,population_shift,2025,48,460833.7237,15350,1500000,455000000
hydrogen,central,business_as_usual,population_shift,2025,41,460833.7237,15967,1500000,455000000
hydrogen,texas,business_as_usual,population_shift,2025,46,460833.7237,14407,1500000,455000000
hydrogen,north_west,business_as_usual,population_shift,2025,41,460833.7237,16896,1500000,455000000
hydrogen,south_west,business_as_usual,population_shift,2025,52,460833.7237,14841,1500000,455000000
hydrogen,california,business_as_usual,population_shift,2025,45,460833.7237,14888,1500000,455000000
hydrogen,north_east,business_as_usual,increase_maritime,2025,47,460833.7237,15027,1500000,455000000
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2025,52,460833.7237,15473,1500000,455000000
hydrogen,south_east,business_as_usual,increase_maritime,2025,51,460833.7237,18354,1500000,455000000
hydrogen,north_central,business_as_usual,increase_maritime,2025,50,460833.7237,16058,1500000,455000000
hydrogen,central,business_as_usual,increase_maritime,2025,56,460833.7237,12634,1500000,455000000
hydrogen,texas,business_as_usual,increase_maritime,2025,45,460833.7237,13438,1500000,455000000
hydrogen,north_west,business_as_usual,increase_maritime,2025,43,460833.7237,16035,1500000,455000000
hydrogen,south_west,business_as_usual,increase_maritime,2025,50,460833.7237,18152,1500000,455000000
hydrogen,california,business_as_usual,increase_maritime,2025,52,460833.7237,18211,1500000,455000000
hydrogen,north_east,50%_reduction_2050,business_as_usual,2025,50,460833.7237,17379,1500000,455000000
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2025,38,460833.7237,17061,1500000,455000000
hydrogen,south_east,50%_reduction_2050,business_as_usual,2025,41,460833.7237,15303,1500000,455000000
hydrogen,north_central,50%_reduction_2050,business_as_usual,2025,45,460833.7237,12473,1500000,455000000
hydrogen,central,50%_reduction_2050,business_as_usual,2025,47,460833.7237,12769,1500000,455000000
hydrogen,texas,50%_reduction_2050,business_as_usual,2025,52,460833.7237,16264,1500000,455000000
hydrogen,north_west,50%_reduction_2050,business_as_usual,2025,56,460833.7237,14422,1500000,455000000
hydrogen,south_west,50%_reduction_2050,business_as_usual,2025,51,460833.7237,16065,1500000,455000000
hydrogen,california,50%_reduction_2050,business_as_usual,2025,40,460833.7237,17575,1500000,455000000
hydrogen,north_east,50%_reduction_2050,agricultual_production_shift,2025,45,460833.7237,14586,1500000,455000000
hydrogen,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2025,47,460833.7237,12941,1500000,455000000
hydrogen,south_east,50%_reduction_2050,agricultual_production_shift,2025,55,460833.7237,13399,1500000,455000000
hydrogen,north_central,50%_reduction_2050,agricultual_production_shift,2025,38,460833.7237,16174,1500000,455000000
hydrogen,central,50%_reduction_2050,agricultual_production_shift,2025,38,460833.7237,13381,1500000,455000000
hydrogen,texas,50%_reduction_2050,agricultual_production_shift,2025,38,460833.7237,17738,1500000,455000000
hydrogen,north_west,50%_reduction_2050,agricultual_production_shift,2025,39,460833.7237,12781,1500000,455000000
hydrogen,south_west,50%_reduction_2050,agricultual_production_shift,2025,45,460833.7237,14215,1500000,455000000
hydrogen,california,50%_reduction_2050,agricultual_production_shift,2025,47,460833.7237,14419,1500000,455000000
hydrogen,north_east,50%_reduction_2050,decrease_agricultual_production,2025,42,460833.7237,14920,1500000,455000000
hydrogen,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2025,55,460833.7237,16656,1500000,455000000
hydrogen,south_east,50%_reduction_2050,decrease_agricultual_production,2025,46,460833.7237,13761,1500000,455000000
hydrogen,north_central,50%_reduction_2050,decrease_agricultual_production,2025,54,460833.7237,18537,1500000,455000000
hydrogen,central,50%_reduction_2050,decrease_agricultual_production,2025,42,460833.7237,17449,1500000,455000000
hydrogen,texas,50%_reduction_2050,decrease_agricultual_production,2025,56,460833.7237,13586,1500000,455000000
hydrogen,north_west,50%_reduction_2050,decrease_agricultual_production,2025,41,460833.7237,15916,1500000,455000000
hydrogen,south_west,50%_reduction_2050,decrease_agricultual_production,2025,38,460833.7237,14669,1500000,455000000
hydrogen,california,50%_reduction_2050,decrease_agricultual_production,2025,46,460833.7237,16640,1500000,455000000
hydrogen,north_east,50%_reduction_2050,population_shift,2025,50,460833.7237,17499,1500000,455000000
hydrogen,middle_atlantic,50%_reduction_2050,population_shift,2025,40,460833.7237,16875,1500000,455000000
hydrogen,south_east,50%_reduction_2050,population_shift,2025,51,460833.7237,14332,1500000,455000000
hydrogen,north_central,50%_reduction_2050,population_shift,2025,49,460833.7237,16254,1500000,455000000
hydrogen,central,50%_reduction_2050,population_shift,2025,41,460833.7237,15126,1500000,455000000
hydrogen,texas,50%_reduction_2050,population_shift,2025,44,460833.7237,15899,1500000,455000000
hydrogen,north_west,50%_reduction_2050,population_shift,2025,45,460833.7237,13318,1500000,455000000
hydrogen,south_west,50%_reduction_2050,population_shift,2025,45,460833.7237,18051,1500000,455000000
hydrogen,california,50%_reduction_2050,population_shift,2025,42,460833.7237,18075,1500000,455000000
hydrogen,north_east,50%_reduction_2050,increase_maritime,2025,41,460833.7237,13951,1500000,455000000
hydrogen,middle_atlantic,50%_reduction_2050,increase_maritime,2025,50,460833.7237,15904,1500000,455000000
hydrogen,south_east,50%_reduction_2050,increase_maritime,2025,42,460833.7237,17257,1500000,455000000
hydrogen,north_central,50%_reduction_2050,increase_maritime,2025,49,460833.7237,12803,1500000,455000000
hydrogen,central,50%_reduction_2050,increase_maritime,2025,55,460833.7237,14817,1500000,455000000
hydrogen,texas,50%_reduction_2050,increase_maritime,2025,54,460833.7237,12574,1500000,455000000
hydrogen,north_west,50%_reduction_2050,increase_maritime,2025,42,460833.7237,16727,1500000,455000000
hydrogen,south_west,50%_reduction_2050,increase_maritime,2025,46,460833.7237,17807,1500000,455000000
hydrogen,california,50%_reduction_2050,increase_maritime,2025,46,460833.7237,13188,1500000,455000000
hydrogen,north_east,net_zero_2050,business_as_usual,2025,41,460833.7237,15255,1500000,455000000
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2025,39,460833.7237,16327,1500000,455000000
hydrogen,south_east,net_zero_2050,business_as_usual,2025,56,460833.7237,18003,1500000,455000000
hydrogen,north_central,net_zero_2050,business_as_usual,2025,50,460833.7237,17101,1500000,455000000
hydrogen,central,net_zero_2050,business_as_usual,2025,51,460833.7237,14256,1500000,455000000
hydrogen,texas,net_zero_2050,business_as_usual,2025,43,460833.7237,16327,1500000,455000000
hydrogen,north_west,net_zero_2050,business_as_usual,2025,44,460833.7237,16085,1500000,455000000
hydrogen,south_west,net_zero_2050,business_as_usual,2025,39,460833.7237,15648,1500000,455000000
hydrogen,california,net_zero_2050,business_as_usual,2025,41,460833.7237,13710,1500000,455000000
hydrogen,north_east,net_zero_2050,agricultual_production_shift,2025,47,460833.7237,17437,1500000,455000000
hydrogen,middle_atlantic,net_zero_2050,agricultual_production_shift,2025,47,460833.7237,18134,1500000,455000000
hydrogen,south_east,net_zero_2050,agricultual_production_shift,2025,42,460833.7237,14651,1500000,455000000
hydrogen,north_central,net_zero_2050,agricultual_production_shift,2025,56,460833.7237,16052,1500000,455000000
hydrogen,central,net_zero_2050,agricultual_production_shift,2025,41,460833.7237,15233,1500000,455000000
hydrogen,texas,net_zero_2050,agricultual_production_shift,2025,56,460833.7237,14503,1500000,455000000
hydrogen,north_west,net_zero_2050,agricultual_production_shift,2025,45,460833.7237,14949,1500000,455000000
hydrogen,south_west,net_zero_2050,agricultual_production_shift,2025,45,460833.7237,13222,1500000,455000000
hydrogen,california,net_zero_2050,agricultual_production_shift,2025,40,460833.7237,16167,1500000,455000000
hydrogen,north_east,net_zero_2050,decrease_agricultual_production,2025,48,460833.7237,14625,1500000,455000000
hydrogen,middle_atlantic,net_zero_2050,decrease_agricultual_production,2025,56,460833.7237,14706,1500000,455000000
hydrogen,south_east,net_zero_2050,decrease_agricultual_production,2025,51,460833.7237,16283,1500000,455000000
hydrogen,north_central,net_zero_2050,decrease_agricultual_production,2025,42,460833.7237,15548,1500000,455000000
hydrogen,central,net_zero_2050,decrease_agricultual_production,2025,45,460833.7237,16745,1500000,455000000
hydrogen,texas,net_zero_2050,decrease_agricultual_production,2025,51,460833.7237,13431,1500000,455000000
hydrogen,north_west,net_zero_2050,decrease_agricultual_production,2025,51,460833.7237,18363,1500000,455000000
hydrogen,south_west,net_zero_2050,decrease_agricultual_production,2025,38,460833.7237,13660,1500000,455000000
hydrogen,california,net_zero_2050,decrease_agricultual_production,2025,41,460833.7237,16601,1500000,455000000
hydrogen,north_east,net_zero_2050,population_shift,2025,48,460833.7237,17071,1500000,455000000
hydrogen,middle_atlantic,net_zero_2050,population_shift,2025,52,460833.7237,18507,1500000,455000000
hydrogen,south_east,net_zero_2050,population_shift,2025,46,460833.7237,16465,1500000,455000000
hydrogen,north_central,net_zero_2050,population_shift,2025,53,460833.7237,17659,1500000,455000000
hydrogen,central,net_zero_2050,population_shift,2025,48,460833.7237,14893,1500000,455000000
hydrogen,texas,net_zero_2050,population_shift,2025,50,460833.7237,14835,1500000,455000000
hydrogen,north_west,net_zero_2050,population_shift,2025,40,460833.7237,14865,1500000,455000000
hydrogen,south_west,net_zero_2050,population_shift,2025,52,460833.7237,13225,1500000,455000000
hydrogen,california,net_zero_2050,population_shift,2025,38,460833.7237,18228,1500000,455000000
hydrogen,north_east,net_zero_2050,increase_maritime,2025,52,460833.7237,14945,1500000,455000000
hydrogen,middle_atlantic,net_zero_2050,increase_maritime,2025,47,460833.7237,16541,1500000,455000000
hydrogen,south_east,net_zero_2050,increase_maritime,2025,43,460833.7237,13301,1500000,455000000
hydrogen,north_central,net_zero_2050,increase_maritime,2025,51,460833.7237,17327,1500000,455000000
hydrogen,central,net_zero_2050,increase_maritime,2025,49,460833.7237,13737,1500000,455000000
hydrogen,texas,net_zero_2050,increase_maritime,2025,55,460833.7237,17556,1500000,455000000
hydrogen,north_west,net_zero_2050,increase_maritime,2025,53,460833.7237,12990,1500000,455000000
hydrogen,south_west,net_zero_2050,increase_maritime,2025,55,460833.7237,17350,1500000,455000000
hydrogen,california,net_zero_2050,increase_maritime,2025,41,460833.7237,16634,1500000,455000000
battery,north_east,business_as_usual,business_as_usual,2025,48,460833.7237,14998,1500000,455000000
battery,middle_atlantic,business_as_usual,business_as_usual,2025,44,460833.7237,12534,1500000,455000000
battery,south_east,business_as_usual,business_as_usual,2025,48,460833.7237,17583,1500000,455000000
battery,north_central,business_as_usual,business_as_usual,2025,38,460833.7237,15724,1500000,455000000
battery,central,business_as_usual,business_as_usual,2025,39,460833.7237,15105,1500000,455000000
battery,texas,business_as_usual,business_as_usual,2025,51,460833.7237,15816,1500000,455000000
battery,north_west,business_as_usual,business_as_usual,2025,49,460833.7237,12713,1500000,455000000
battery,south_west,business_as_usual,business_as_usual,2025,53,460833.7237,15706,1500000,455000000
battery,california,business_as_usual,business_as_usual,2025,53,460833.7237,16857,1500000,455000000
battery,north_east,business_as_usual,agricultual_production_shift,2025,48,460833.7237,16742,1500000,455000000
battery,middle_atlantic,business_as_usual,agricultual_production_shift,2025,45,460833.7237,14053,1500000,455000000
battery,south_east,business_as_usual,agricultual_production_shift,2025,43,460833.7237,14680,1500000,455000000
battery,north_central,business_as_usual,agricultual_production_shift,2025,43,460833.7237,13244,1500000,455000000
battery,central,business_as_usual,agricultual_production_shift,2025,54,460833.7237,15624,1500000,455000000
battery,texas,business_as_usual,agricultual_production_shift,2025,56,460833.7237,17574,1500000,455000000
battery,north_west,business_as_usual,agricultual_production_shift,2025,44,460833.7237,18088,1500000,455000000
battery,south_west,business_as_usual,agricultual_production_shift,2025,38,460833.7237,18578,1500000,455000000
battery,california,business_as_usual,agricultual_production_shift,2025,39,460833.7237,12536,1500000,455000000
battery,north_east,business_as_usual,decrease_agricultual_production,2025,47,460833.7237,13537,1500000,455000000
battery,middle_atlantic,business_as_usual,decrease_agricultual_production,2025,43,460833.7237,13467,1500000,455000000
battery,south_east,business_as_usual,decrease_agricultual_production,2025,53,460833.7237,16601,1500000,455000000
battery,north_central,business_as_usual,decrease_agricultual_production,2025,39,460833.7237,18147,1500000,455000000
battery,central,business_as_usual,decrease_agricultual_production,2025,55,460833.7237,16754,1500000,455000000
battery,texas,business_as_usual,decrease_agricultual_production,2025,44,460833.7237,16546,1500000,455000000
