technology,region,energy_system_scenario,freight_demand_scenario,year,energy_consumption,energy_unit,upstream_CO2_emission_factor,downstream_CO2_emission_factor,CO2_emission_factor_unit,upstream_CH4_emission_factor,downstream_CH4_emission_factor,CH4_emission_factor_unit
biodiesel,north_east,50%_reduction_2050,business_as_usual,2025,414610478,gallon,2.2084,11.2838,kgCO2/gallon,0.0034,0.000979189,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2025,355470735,gallon,2.4521,12.062,kgCO2/gallon,0.0036,0.000963895,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2025,388365407,gallon,2.2037,8.7942,kgCO2/gallon,0.0045,0.000945984,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,business_as_usual,2025,429712966,gallon,1.9046,11.0607,kgCO2/gallon,0.0034,0.000748206,kgCH4/gallon
biodiesel,central,50%_reduction_2050,business_as_usual,2025,482620995,gallon,2.6503,10.6079,kgCO2/gallon,0.0045,0.000854715,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,business_as_usual,2025,451768533,gallon,2.5732,8.1796,kgCO2/gallon,0.0038,0.00088504,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,business_as_usual,2025,359001357,gallon,2.263,11.1194,kgCO2/gallon,0.0034,0.000961419,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,business_as_usual,2025,422612271,gallon,2.5904,11.7083,kgCO2/gallon,0.0033,0.000728936,kgCH4/gallon
biodiesel,california,50%_reduction_2050,business_as_usual,2025,410056159,gallon,2.1229,11.6562,kgCO2/gallon,0.0043,0.001018366,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2025,406353502,gallon,2.3125,10.6191,kgCO2/gallon,0.0045,0.00073344,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2025,487064731,gallon,2.103,10.5335,kgCO2/gallon,0.0037,0.000784262,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2025,432987025,gallon,2.1447,8.3271,kgCO2/gallon,0.0044,0.000923771,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2025,333554773,gallon,2.3608,11.6303,kgCO2/gallon,0.0042,0.000730089,kgCH4/gallon
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2025,439670318,gallon,2.3018,11.2531,kgCO2/gallon,0.0034,0.000861604,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2025,333318710,gallon,2.0384,11.0041,kgCO2/gallon,0.0037,0.000756827,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2025,357438235,gallon,2.1566,9.5933,kgCO2/gallon,0.0035,0.000966565,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2025,332240546,gallon,2.177,10.6372,kgCO2/gallon,0.0047,0.001044254,kgCH4/gallon
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2025,334532840,gallon,2.3669,8.4848,kgCO2/gallon,0.004,0.000867339,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2025,356577545,gallon,2.4036,8.826,kgCO2/gallon,0.0042,0.000994324,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2025,337133911,gallon,2.4631,8.2459,kgCO2/gallon,0.0047,0.000904146,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2025,417060359,gallon,2.6074,10.8651,kgCO2/gallon,0.0038,0.000761736,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2025,387515539,gallon,2.1727,9.942,kgCO2/gallon,0.0036,0.000982701,kgCH4/gallon
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2025,438402454,gallon,1.9296,10.2479,kgCO2/gallon,0.0038,0.000922225,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2025,434052726,gallon,2.0236,10.9818,kgCO2/gallon,0.0034,0.001022038,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2025,434223613,gallon,2.4528,8.317,kgCO2/gallon,0.0041,0.000864978,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2025,334320787,gallon,2.5829,11.4853,kgCO2/gallon,0.0037,0.000946107,kgCH4/gallon
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2025,337612818,gallon,2.2888,10.7163,kgCO2/gallon,0.0036,0.001019833,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,population_shift,2025,466483177,gallon,2.7306,9.2517,kgCO2/gallon,0.0037,0.000800612,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2025,382309129,gallon,2.2989,9.1559,kgCO2/gallon,0.0044,0.000725861,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,population_shift,2025,362692693,gallon,2.6053,8.4993,kgCO2/gallon,0.0041,0.00099632,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,population_shift,2025,449999775,gallon,2.7655,10.5711,kgCO2/gallon,0.0044,0.000935966,kgCH4/gallon
biodiesel,central,50%_reduction_2050,population_shift,2025,491851503,gallon,1.9894,9.4569,kgCO2/gallon,0.0037,0.000938491,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,population_shift,2025,490931373,gallon,2.1041,11.0294,kgCO2/gallon,0.0034,0.000711694,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,population_shift,2025,343087456,gallon,2.5873,11.392,kgCO2/gallon,0.0033,0.000971462,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,population_shift,2025,473730906,gallon,2.7354,9.9699,kgCO2/gallon,0.0038,0.000853439,kgCH4/gallon
biodiesel,california,50%_reduction_2050,population_shift,2025,332266474,gallon,2.0638,11.9102,kgCO2/gallon,0.0039,0.000904496,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,increase_maritime,2025,452478583,gallon,2.5393,11.6005,kgCO2/gallon,0.0039,0.000922243,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2025,430915766,gallon,2.2563,11.7357,kgCO2/gallon,0.0033,0.000923174,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,increase_maritime,2025,429831596,gallon,1.9002,9.8427,kgCO2/gallon,0.0042,0.001025166,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,increase_maritime,2025,463791804,gallon,2.6889,9.8033,kgCO2/gallon,0.0035,0.000933061,kgCH4/gallon
biodiesel,central,50%_reduction_2050,increase_maritime,2025,392779817,gallon,2.1312,11.3335,kgCO2/gallon,0.0041,0.000839805,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,increase_maritime,2025,441267311,gallon,2.4375,10.6914,kgCO2/gallon,0.0039,0.000769125,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,increase_maritime,2025,390021980,gallon,2.3049,9.5382,kgCO2/gallon,0.0035,0.000985055,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,increase_maritime,2025,468656615,gallon,1.9686,8.9357,kgCO2/gallon,0.0042,0.000829401,kgCH4/gallon
biodiesel,california,50%_reduction_2050,increase_maritime,2025,406731345,gallon,2.7057,9.1523,kgCO2/gallon,0.0039,0.001052935,kgCH4/gallon
biodiesel,north_east,net_zero_2050,business_as_usual,2025,482224525,gallon,2.0592,9.3875,kgCO2/gallon,0.0034,0.000974677,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2025,349042283,gallon,2.3459,10.1142,kgCO2/gallon,0.0038,0.000938235,kgCH4/gallon
biodiesel,south_east,net_zero_2050,business_as_usual,2025,407897819,gallon,2.5434,10.5891,kgCO2/gallon,0.0032,0.000943434,kgCH4/gallon
biodiesel,north_central,net_zero_2050,business_as_usual,2025,427221040,gallon,2.1863,8.8177,kgCO2/gallon,0.0042,0.000788375,kgCH4/gallon
biodiesel,central,net_zero_2050,business_as_usual,2025,451072840,gallon,1.9253,8.9018,kgCO2/gallon,0.0033,0.001005128,kgCH4/gallon
biodiesel,texas,net_zero_2050,business_as_usual,2025,409266211,gallon,2.1426,10.3293,kgCO2/gallon,0.0034,0.000835604,kgCH4/gallon
biodiesel,north_west,net_zero_2050,business_as_usual,2025,348773622,gallon,2.5299,11.6835,kgCO2/gallon,0.0037,0.000946307,kgCH4/gallon
biodiesel,south_west,net_zero_2050,business_as_usual,2025,397840595,gallon,2.5649,11.2574,kgCO2/gallon,0.0035,0.000915719,kgCH4/gallon
biodiesel,california,net_zero_2050,business_as_usual,2025,356860031,gallon,1.949,8.4846,kgCO2/gallon,0.0046,0.000764306,kgCH4/gallon
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2025,333052194,gallon,2.0549,10.5765,kgCO2/gallon,0.0042,0.000872463,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2025,355171129,gallon,2.2098,9.3373,kgCO2/gallon,0.0035,0.000712435,kgCH4/gallon
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2025,358340300,gallon,2.3604,8.722,kgCO2/gallon,0.0041,0.000786803,kgCH4/gallon
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2025,373429537,gallon,2.0263,8.1929,kgCO2/gallon,0.0041,0.001032116,kgCH4/gallon
biodiesel,central,net_zero_2050,agricultual_production_shift,2025,481708159,gallon,2.7595,11.1883,kgCO2/gallon,0.0038,0.000897995,kgCH4/gallon
biodiesel,texas,net_zero_2050,agricultual_production_shift,2025,337046378,gallon,2.8004,11.0389,kgCO2/gallon,0.0046,0.000838341,kgCH4/gallon
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2025,337372507,gallon,2.0324,9.2636,kgCO2/gallon,0.0035,0.001005093,kgCH4/gallon
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2025,382624052,gallon,2.0147,11.8623,kgCO2/gallon,0.0039,0.000749366,kgCH4/gallon
biodiesel,california,net_zero_2050,agricultual_production_shift,2025,459785368,gallon,2.0162,8.193,kgCO2/gallon,0.0045,0.000925098,kgCH4/gallon
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2025,484410943,gallon,2.7919,11.8555,kgCO2/gallon,0.0047,0.000813867,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2025,407636112,gallon,2.5079,8.5035,kgCO2/gallon,0.0044,0.000796154,kgCH4/gallon
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2025,456035730,gallon,2.6074,10.2192,kgCO2/gallon,0.0034,0.000819064,kgCH4/gallon
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2025,386848555,gallon,2.4928,8.9044,kgCO2/gallon,0.0047,0.000810146,kgCH4/gallon
biodiesel,central,net_zero_2050,decrease_agricultual_production,2025,366155880,gallon,2.6531,11.6501,kgCO2/gallon,0.0044,0.000816354,kgCH4/gallon
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2025,398314053,gallon,2.7036,8.8002,kgCO2/gallon,0.0045,0.000799481,kgCH4/gallon
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2025,368688876,gallon,2.6304,11.0047,kgCO2/gallon,0.0041,0.000916237,kgCH4/gallon
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2025,474844936,gallon,2.3376,8.8588,kgCO2/gallon,0.0043,0.000878946,kgCH4/gallon
biodiesel,california,net_zero_2050,decrease_agricultual_production,2025,348426698,gallon,2.3868,11.917,kgCO2/gallon,0.0046,0.000812131,kgCH4/gallon
biodiesel,north_east,net_zero_2050,population_shift,2025,482343991,gallon,1.9829,9.4572,kgCO2/gallon,0.0045,0.00072657,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,population_shift,2025,373514006,gallon,2.0731,11.3263,kgCO2/gallon,0.0041,0.00087807,kgCH4/gallon
biodiesel,south_east,net_zero_2050,population_shift,2025,336618703,gallon,2.6371,8.495,kgCO2/gallon,0.0032,0.000796971,kgCH4/gallon
biodiesel,north_central,net_zero_2050,population_shift,2025,425428681,gallon,2.2768,9.1554,kgCO2/gallon,0.0035,0.000975369,kgCH4/gallon
biodiesel,central,net_zero_2050,population_shift,2025,437254839,gallon,1.9057,11.731,kgCO2/gallon,0.0035,0.000774101,kgCH4/gallon
biodiesel,texas,net_zero_2050,population_shift,2025,444069590,gallon,2.1896,11.4734,kgCO2/gallon,0.0042,0.000740503,kgCH4/gallon
biodiesel,north_west,net_zero_2050,population_shift,2025,466289909,gallon,2.4617,9.488,kgCO2/gallon,0.0035,0.000913168,kgCH4/gallon
biodiesel,south_west,net_zero_2050,population_shift,2025,413657030,gallon,2.4764,11.1374,kgCO2/gallon,0.0047,0.000871002,kgCH4/gallon
biodiesel,california,net_zero_2050,population_shift,2025,344985087,gallon,2.6444,8.7004,kgCO2/gallon,0.0038,0.000786499,kgCH4/gallon
biodiesel,north_east,net_zero_2050,increase_maritime,2025,393879387,gallon,2.4687,11.1062,kgCO2/gallon,0.0038,0.000893132,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,increase_maritime,2025,355043101,gallon,2.5182,8.2202,kgCO2/gallon,0.0035,0.000853391,kgCH4/gallon
biodiesel,south_east,net_zero_2050,increase_maritime,2025,405570026,gallon,2.7477,9.9479,kgCO2/gallon,0.0034,0.000738789,kgCH4/gallon
biodiesel,north_central,net_zero_2050,increase_maritime,2025,489999382,gallon,2.6849,11.6554,kgCO2/gallon,0.0041,0.000867502,kgCH4/gallon
biodiesel,central,net_zero_2050,increase_maritime,2025,452088746,gallon,2.8192,8.7841,kgCO2/gallon,0.0034,0.000910265,kgCH4/gallon
biodiesel,texas,net_zero_2050,increase_maritime,2025,444222786,gallon,2.5598,11.8717,kgCO2/gallon,0.0033,0.000933796,kgCH4/gallon
biodiesel,north_west,net_zero_2050,increase_maritime,2025,418658458,gallon,2.0979,8.1794,kgCO2/gallon,0.0047,0.000978463,kgCH4/gallon
biodiesel,south_west,net_zero_2050,increase_maritime,2025,379404829,gallon,2.5427,11.6446,kgCO2/gallon,0.0038,0.001043125,kgCH4/gallon
biodiesel,california,net_zero_2050,increase_maritime,2025,392671145,gallon,2.0144,8.1145,kgCO2/gallon,0.0039,0.000716005,kgCH4/gallon
hydrogen,north_east,business_as_usual,business_as_usual,2025,516691398,kgH2,11.15,0,kgCO2/kgH2,0.03087634,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,business_as_usual,2025,433636031,kgH2,11.55,0,kgCO2/kgH2,0.0309203,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,business_as_usual,2025,431645279,kgH2,14.34,0,kgCO2/kgH2,0.02612215,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,business_as_usual,2025,418117759,kgH2,12.13,0,kgCO2/kgH2,0.0346736,0,kgCH4/kgH2
hydrogen,central,business_as_usual,business_as_usual,2025,416271287,kgH2,12.67,0,kgCO2/kgH2,0.02872325,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,business_as_usual,2025,436882532,kgH2,14.85,0,kgCO2/kgH2,0.02658846,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,business_as_usual,2025,448377675,kgH2,12.71,0,kgCO2/kgH2,0.02695775,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,business_as_usual,2025,442417517,kgH2,15.13,0,kgCO2/kgH2,0.03381351,0,kgCH4/kgH2
hydrogen,california,business_as_usual,business_as_usual,2025,440180374,kgH2,13.98,0,kgCO2/kgH2,0.02542304,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,agricultual_production_shift,2025,502152570,kgH2,15.57,0,kgCO2/kgH2,0.03358278,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,agricultual_production_shift,2025,349862071,kgH2,14.49,0,kgCO2/kgH2,0.03264249,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,agricultual_production_shift,2025,510273105,kgH2,13.94,0,kgCO2/kgH2,0.02503992,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,agricultual_production_shift,2025,517243914,kgH2,10.81,0,kgCO2/kgH2,0.02896757,0,kgCH4/kgH2
hydrogen,central,business_as_usual,agricultual_production_shift,2025,434746755,kgH2,15.47,0,kgCO2/kgH2,0.03569191,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,agricultual_production_shift,2025,490343486,kgH2,14.59,0,kgCO2/kgH2,0.03496018,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,agricultual_production_shift,2025,483201466,kgH2,12.88,0,kgCO2/kgH2,0.03100131,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,agricultual_production_shift,2025,434512874,kgH2,11.55,0,kgCO2/kgH2,0.03086189,0,kgCH4/kgH2
hydrogen,california,business_as_usual,agricultual_production_shift,2025,375717096,kgH2,15.45,0,kgCO2/kgH2,0.03285281,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,decrease_agricultual_production,2025,431665053,kgH2,12.72,0,kgCO2/kgH2,0.03091058,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,decrease_agricultual_production,2025,351485735,kgH2,11.01,0,kgCO2/kgH2,0.03057638,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,decrease_agricultual_production,2025,366322606,kgH2,14.22,0,kgCO2/kgH2,0.02623085,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,decrease_agricultual_production,2025,500747200,kgH2,10.54,0,kgCO2/kgH2,0.02940143,0,kgCH4/kgH2
hydrogen,central,business_as_usual,decrease_agricultual_production,2025,390825646,kgH2,10.93,0,kgCO2/kgH2,0.02885108,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,decrease_agricultual_production,2025,467682310,kgH2,15.6,0,kgCO2/kgH2,0.0317267,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,decrease_agricultual_production,2025,510879351,kgH2,14.06,0,kgCO2/kgH2,0.03500373,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,decrease_agricultual_production,2025,516178315,kgH2,13.93,0,kgCO2/kgH2,0.027368,0,kgCH4/kgH2
hydrogen,california,business_as_usual,decrease_agricultual_production,2025,495605185,kgH2,14.8,0,kgCO2/kgH2,0.03604388,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,population_shift,2025,384212878,kgH2,12.07,0,kgCO2/kgH2,0.03547556,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,population_shift,2025,473185820,kgH2,12.75,0,kgCO2/kgH2,0.03221487,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,population_shift,2025,420322863,kgH2,10.67,0,kgCO2/kgH2,0.03256908,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,population_shift,2025,480880319,kgH2,11.87,0,kgCO2/kgH2,0.03097015,0,kgCH4/kgH2
hydrogen,central,business_as_usual,population_shift,2025,468589604,kgH2,13.17,0,kgCO2/kgH2,0.02807132,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,population_shift,2025,469547205,kgH2,13.3,0,kgCO2/kgH2,0.02926285,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,population_shift,2025,466213725,kgH2,11.31,0,kgCO2/kgH2,0.02838265,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,population_shift,2025,489792408,kgH2,12.73,0,kgCO2/kgH2,0.02668564,0,kgCH4/kgH2
hydrogen,california,business_as_usual,population_shift,2025,424497713,kgH2,12.36,0,kgCO2/kgH2,0.0290008,0,kgCH4/kgH2
hydrogen,north_east,business_as_usual,increase_maritime,2025,399906641,kgH2,12.38,0,kgCO2/kgH2,0.02475412,0,kgCH4/kgH2
hydrogen,middle_atlantic,business_as_usual,increase_maritime,2025,477606590,kgH2,12.24,0,kgCO2/kgH2,0.03413293,0,kgCH4/kgH2
hydrogen,south_east,business_as_usual,increase_maritime,2025,456332044,kgH2,15.53,0,kgCO2/kgH2,0.03009334,0,kgCH4/kgH2
hydrogen,north_central,business_as_usual,increase_maritime,2025,490319184,kgH2,12.2,0,kgCO2/kgH2,0.02956364,0,kgCH4/kgH2
hydrogen,central,business_as_usual,increase_maritime,2025,445413754,kgH2,11.06,0,kgCO2/kgH2,0.02796145,0,kgCH4/kgH2
hydrogen,texas,business_as_usual,increase_maritime,2025,485046911,kgH2,15.46,0,kgCO2/kgH2,0.03142266,0,kgCH4/kgH2
hydrogen,north_west,business_as_usual,increase_maritime,2025,465531347,kgH2,13.8,0,kgCO2/kgH2,0.036257,0,kgCH4/kgH2
hydrogen,south_west,business_as_usual,increase_maritime,2025,368312307,kgH2,14.06,0,kgCO2/kgH2,0.02840552,0,kgCH4/kgH2
hydrogen,california,business_as_usual,increase_maritime,2025,458627914,kgH2,14.48,0,kgCO2/kgH2,0.02623849,0,kgCH4/kgH2
hydrogen,north_east,50%_reduction_2050,business_as_usual,2025,471947832,kgH2,13.4,0,kgCO2/kgH2,0.03484103,0,kgCH4/kgH2
hydrogen,middle_atlantic,50%_reduction_2050,business_as_usual,2025,431263590,kgH2,15.26,0,kgCO2/kgH2,0.03005339,0,kgCH4/kgH2
hydrogen,south_east,50%_reduction_2050,business_as_usual,2025,348090644,kgH2,15.4,0,kgCO2/kgH2,0.02599464,0,kgCH4/kgH2
hydrogen,north_central,50%_reduction_2050,business_as_usual,2025,475292808,kgH2,10.78,0,kgCO2/kgH2,0.03462628,0,kgCH4/kgH2
hydrogen,central,50%_reduction_2050,business_as_usual,2025,410852110,kgH2,12.54,0,kgCO2/kgH2,0.02790445,0,kgCH4/kgH2
